,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_TRANSPORT_NAME,OBS_VALUE
2500,2001,W02000367,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",17.0
2501,2001,W02000367,2001 super output areas - middle layer,305,Driving a car or van,1995.0
2502,2001,W02000367,2001 super output areas - middle layer,305,Passenger in a car or van,143.0
2503,2001,W02000367,2001 super output areas - middle layer,305,Taxi or minicab,6.0
2504,2001,W02000367,2001 super output areas - middle layer,305,Bicycle,21.0
2505,2001,W02000367,2001 super output areas - middle layer,305,On foot,93.0
2506,2001,W02000367,2001 super output areas - middle layer,305,Other,12.0
2507,2001,W02000367,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,14.31
2508,2001,W02000367,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,201.0
2509,2001,W02000367,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,32.0
2510,2001,W02000368,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3175.0
2511,2001,W02000368,2001 super output areas - middle layer,305,Work mainly at or from home,217.0
2512,2001,W02000368,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
2513,2001,W02000368,2001 super output areas - middle layer,305,Train,60.0
2514,2001,W02000368,2001 super output areas - middle layer,305,"Bus, minibus or coach",197.0
2515,2001,W02000368,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",10.0
2516,2001,W02000368,2001 super output areas - middle layer,305,Driving a car or van,2280.0
2517,2001,W02000368,2001 super output areas - middle layer,305,Passenger in a car or van,198.0
2518,2001,W02000368,2001 super output areas - middle layer,305,Taxi or minicab,12.0
2519,2001,W02000368,2001 super output areas - middle layer,305,Bicycle,37.0
2520,2001,W02000368,2001 super output areas - middle layer,305,On foot,153.0
2521,2001,W02000368,2001 super output areas - middle layer,305,Other,11.0
2522,2001,W02000368,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.96
2523,2001,W02000368,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,202.0
2524,2001,W02000368,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,55.0
2525,2001,W02000369,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3643.0
2526,2001,W02000369,2001 super output areas - middle layer,305,Work mainly at or from home,252.0
2527,2001,W02000369,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
2528,2001,W02000369,2001 super output areas - middle layer,305,Train,36.0
2529,2001,W02000369,2001 super output areas - middle layer,305,"Bus, minibus or coach",200.0
2530,2001,W02000369,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",35.0
2531,2001,W02000369,2001 super output areas - middle layer,305,Driving a car or van,2751.0
2532,2001,W02000369,2001 super output areas - middle layer,305,Passenger in a car or van,230.0
2533,2001,W02000369,2001 super output areas - middle layer,305,Taxi or minicab,7.0
2534,2001,W02000369,2001 super output areas - middle layer,305,Bicycle,16.0
2535,2001,W02000369,2001 super output areas - middle layer,305,On foot,103.0
2536,2001,W02000369,2001 super output areas - middle layer,305,Other,10.0
2537,2001,W02000369,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,15.69
2538,2001,W02000369,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,207.0
2539,2001,W02000369,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,31.0
2540,2001,W02000370,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2530.0
2541,2001,W02000370,2001 super output areas - middle layer,305,Work mainly at or from home,218.0
2542,2001,W02000370,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
2543,2001,W02000370,2001 super output areas - middle layer,305,Train,67.0
2544,2001,W02000370,2001 super output areas - middle layer,305,"Bus, minibus or coach",188.0
2545,2001,W02000370,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",11.0
2546,2001,W02000370,2001 super output areas - middle layer,305,Driving a car or van,1734.0
2547,2001,W02000370,2001 super output areas - middle layer,305,Passenger in a car or van,142.0
2548,2001,W02000370,2001 super output areas - middle layer,305,Taxi or minicab,6.0
2549,2001,W02000370,2001 super output areas - middle layer,305,Bicycle,31.0
2550,2001,W02000370,2001 super output areas - middle layer,305,On foot,114.0
2551,2001,W02000370,2001 super output areas - middle layer,305,Other,16.0
2552,2001,W02000370,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.49
2553,2001,W02000370,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,216.0
2554,2001,W02000370,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,42.0
2555,2001,W02000371,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3104.0
2556,2001,W02000371,2001 super output areas - middle layer,305,Work mainly at or from home,252.0
2557,2001,W02000371,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
2558,2001,W02000371,2001 super output areas - middle layer,305,Train,101.0
2559,2001,W02000371,2001 super output areas - middle layer,305,"Bus, minibus or coach",314.0
2560,2001,W02000371,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",19.0
2561,2001,W02000371,2001 super output areas - middle layer,305,Driving a car or van,1790.0
2562,2001,W02000371,2001 super output areas - middle layer,305,Passenger in a car or van,216.0
2563,2001,W02000371,2001 super output areas - middle layer,305,Taxi or minicab,5.0
2564,2001,W02000371,2001 super output areas - middle layer,305,Bicycle,61.0
2565,2001,W02000371,2001 super output areas - middle layer,305,On foot,335.0
2566,2001,W02000371,2001 super output areas - middle layer,305,Other,11.0
2567,2001,W02000371,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.11
2568,2001,W02000371,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,318.0
2569,2001,W02000371,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,97.0
2570,2001,W02000372,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2794.0
2571,2001,W02000372,2001 super output areas - middle layer,305,Work mainly at or from home,235.0
2572,2001,W02000372,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",5.0
2573,2001,W02000372,2001 super output areas - middle layer,305,Train,216.0
2574,2001,W02000372,2001 super output areas - middle layer,305,"Bus, minibus or coach",108.0
2575,2001,W02000372,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",17.0
2576,2001,W02000372,2001 super output areas - middle layer,305,Driving a car or van,1915.0
2577,2001,W02000372,2001 super output areas - middle layer,305,Passenger in a car or van,125.0
2578,2001,W02000372,2001 super output areas - middle layer,305,Taxi or minicab,6.0
2579,2001,W02000372,2001 super output areas - middle layer,305,Bicycle,43.0
2580,2001,W02000372,2001 super output areas - middle layer,305,On foot,115.0
2581,2001,W02000372,2001 super output areas - middle layer,305,Other,9.0
2582,2001,W02000372,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,15.7
2583,2001,W02000372,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,291.0
2584,2001,W02000372,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,37.0
2585,2001,W02000373,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2440.0
2586,2001,W02000373,2001 super output areas - middle layer,305,Work mainly at or from home,124.0
2587,2001,W02000373,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
2588,2001,W02000373,2001 super output areas - middle layer,305,Train,9.0
2589,2001,W02000373,2001 super output areas - middle layer,305,"Bus, minibus or coach",484.0
2590,2001,W02000373,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",9.0
2591,2001,W02000373,2001 super output areas - middle layer,305,Driving a car or van,1338.0
2592,2001,W02000373,2001 super output areas - middle layer,305,Passenger in a car or van,210.0
2593,2001,W02000373,2001 super output areas - middle layer,305,Taxi or minicab,6.0
2594,2001,W02000373,2001 super output areas - middle layer,305,Bicycle,38.0
2595,2001,W02000373,2001 super output areas - middle layer,305,On foot,214.0
2596,2001,W02000373,2001 super output areas - middle layer,305,Other,8.0
2597,2001,W02000373,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,9.69
2598,2001,W02000373,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,262.0
2599,2001,W02000373,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,231.0
2600,2001,W02000374,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2632.0
2601,2001,W02000374,2001 super output areas - middle layer,305,Work mainly at or from home,254.0
2602,2001,W02000374,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
2603,2001,W02000374,2001 super output areas - middle layer,305,Train,40.0
2604,2001,W02000374,2001 super output areas - middle layer,305,"Bus, minibus or coach",183.0
2605,2001,W02000374,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",13.0
2606,2001,W02000374,2001 super output areas - middle layer,305,Driving a car or van,1786.0
2607,2001,W02000374,2001 super output areas - middle layer,305,Passenger in a car or van,187.0
2608,2001,W02000374,2001 super output areas - middle layer,305,Taxi or minicab,4.0
2609,2001,W02000374,2001 super output areas - middle layer,305,Bicycle,49.0
2610,2001,W02000374,2001 super output areas - middle layer,305,On foot,101.0
2611,2001,W02000374,2001 super output areas - middle layer,305,Other,12.0
2612,2001,W02000374,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,10.04
2613,2001,W02000374,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,202.0
2614,2001,W02000374,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,24.0
2615,2001,W02000375,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2696.0
2616,2001,W02000375,2001 super output areas - middle layer,305,Work mainly at or from home,173.0
2617,2001,W02000375,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
2618,2001,W02000375,2001 super output areas - middle layer,305,Train,10.0
2619,2001,W02000375,2001 super output areas - middle layer,305,"Bus, minibus or coach",450.0
2620,2001,W02000375,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",13.0
2621,2001,W02000375,2001 super output areas - middle layer,305,Driving a car or van,1472.0
