,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
4891,2001,E02001217,2001 super output areas - middle layer,305,No adults in employment - with dependent children,105
4892,2001,E02001217,2001 super output areas - middle layer,305,No adults in employment - without dependent children,946
4893,2001,E02001217,2001 super output areas - middle layer,305,With dependent children - all ages,746
4894,2001,E02001217,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,286
4895,2001,E02001217,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1005
4896,2001,E02001218,2001 super output areas - middle layer,305,All households,2349
4897,2001,E02001218,2001 super output areas - middle layer,305,No adults in employment - with dependent children,76
4898,2001,E02001218,2001 super output areas - middle layer,305,No adults in employment - without dependent children,734
4899,2001,E02001218,2001 super output areas - middle layer,305,With dependent children - all ages,753
4900,2001,E02001218,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,246
4901,2001,E02001218,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,737
4902,2001,E02001219,2001 super output areas - middle layer,305,All households,2253
4903,2001,E02001219,2001 super output areas - middle layer,305,No adults in employment - with dependent children,27
4904,2001,E02001219,2001 super output areas - middle layer,305,No adults in employment - without dependent children,626
4905,2001,E02001219,2001 super output areas - middle layer,305,With dependent children - all ages,699
4906,2001,E02001219,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,225
4907,2001,E02001219,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,658
4908,2001,E02001220,2001 super output areas - middle layer,305,All households,2288
4909,2001,E02001220,2001 super output areas - middle layer,305,No adults in employment - with dependent children,57
4910,2001,E02001220,2001 super output areas - middle layer,305,No adults in employment - without dependent children,705
4911,2001,E02001220,2001 super output areas - middle layer,305,With dependent children - all ages,731
4912,2001,E02001220,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,234
4913,2001,E02001220,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,761
4914,2001,E02001221,2001 super output areas - middle layer,305,All households,2347
4915,2001,E02001221,2001 super output areas - middle layer,305,No adults in employment - with dependent children,33
4916,2001,E02001221,2001 super output areas - middle layer,305,No adults in employment - without dependent children,701
4917,2001,E02001221,2001 super output areas - middle layer,305,With dependent children - all ages,760
4918,2001,E02001221,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,258
4919,2001,E02001221,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,695
4920,2001,E02001222,2001 super output areas - middle layer,305,All households,2399
4921,2001,E02001222,2001 super output areas - middle layer,305,No adults in employment - with dependent children,54
4922,2001,E02001222,2001 super output areas - middle layer,305,No adults in employment - without dependent children,799
4923,2001,E02001222,2001 super output areas - middle layer,305,With dependent children - all ages,686
4924,2001,E02001222,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,218
4925,2001,E02001222,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,810
4926,2001,E02001223,2001 super output areas - middle layer,305,All households,2828
4927,2001,E02001223,2001 super output areas - middle layer,305,No adults in employment - with dependent children,41
4928,2001,E02001223,2001 super output areas - middle layer,305,No adults in employment - without dependent children,795
4929,2001,E02001223,2001 super output areas - middle layer,305,With dependent children - all ages,958
4930,2001,E02001223,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,276
4931,2001,E02001223,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,738
4932,2001,E02001224,2001 super output areas - middle layer,305,All households,2570
4933,2001,E02001224,2001 super output areas - middle layer,305,No adults in employment - with dependent children,26
4934,2001,E02001224,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1015
4935,2001,E02001224,2001 super output areas - middle layer,305,With dependent children - all ages,573
4936,2001,E02001224,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,195
4937,2001,E02001224,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,859
4938,2001,E02001225,2001 super output areas - middle layer,305,All households,2947
4939,2001,E02001225,2001 super output areas - middle layer,305,No adults in employment - with dependent children,48
4940,2001,E02001225,2001 super output areas - middle layer,305,No adults in employment - without dependent children,872
4941,2001,E02001225,2001 super output areas - middle layer,305,With dependent children - all ages,913
4942,2001,E02001225,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,337
4943,2001,E02001225,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,852
4944,2001,E02001226,2001 super output areas - middle layer,305,All households,2617
4945,2001,E02001226,2001 super output areas - middle layer,305,No adults in employment - with dependent children,66
4946,2001,E02001226,2001 super output areas - middle layer,305,No adults in employment - without dependent children,776
4947,2001,E02001226,2001 super output areas - middle layer,305,With dependent children - all ages,805
4948,2001,E02001226,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,256
4949,2001,E02001226,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,900
4950,2001,E02001227,2001 super output areas - middle layer,305,All households,2382
4951,2001,E02001227,2001 super output areas - middle layer,305,No adults in employment - with dependent children,17
4952,2001,E02001227,2001 super output areas - middle layer,305,No adults in employment - without dependent children,785
4953,2001,E02001227,2001 super output areas - middle layer,305,With dependent children - all ages,738
4954,2001,E02001227,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,241
4955,2001,E02001227,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,685
4956,2001,E02001228,2001 super output areas - middle layer,305,All households,2157
4957,2001,E02001228,2001 super output areas - middle layer,305,No adults in employment - with dependent children,31
