,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
2200,2001,E02000144,2001 super output areas - middle layer,305,No adults in employment - without dependent children,880
2201,2001,E02000144,2001 super output areas - middle layer,305,With dependent children - all ages,825
2202,2001,E02000144,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,340
2203,2001,E02000144,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,815
2204,2001,E02000145,2001 super output areas - middle layer,305,All households,3291
2205,2001,E02000145,2001 super output areas - middle layer,305,No adults in employment - with dependent children,327
2206,2001,E02000145,2001 super output areas - middle layer,305,No adults in employment - without dependent children,949
2207,2001,E02000145,2001 super output areas - middle layer,305,With dependent children - all ages,1087
2208,2001,E02000145,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,517
2209,2001,E02000145,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1080
2210,2001,E02000146,2001 super output areas - middle layer,305,All households,3305
2211,2001,E02000146,2001 super output areas - middle layer,305,No adults in employment - with dependent children,70
2212,2001,E02000146,2001 super output areas - middle layer,305,No adults in employment - without dependent children,878
2213,2001,E02000146,2001 super output areas - middle layer,305,With dependent children - all ages,909
2214,2001,E02000146,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,436
2215,2001,E02000146,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,834
2216,2001,E02000147,2001 super output areas - middle layer,305,All households,3123
2217,2001,E02000147,2001 super output areas - middle layer,305,No adults in employment - with dependent children,42
2218,2001,E02000147,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1027
2219,2001,E02000147,2001 super output areas - middle layer,305,With dependent children - all ages,888
2220,2001,E02000147,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,252
2221,2001,E02000147,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,789
2222,2001,E02000148,2001 super output areas - middle layer,305,All households,2466
2223,2001,E02000148,2001 super output areas - middle layer,305,No adults in employment - with dependent children,48
2224,2001,E02000148,2001 super output areas - middle layer,305,No adults in employment - without dependent children,812
2225,2001,E02000148,2001 super output areas - middle layer,305,With dependent children - all ages,759
2226,2001,E02000148,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,275
2227,2001,E02000148,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,746
2228,2001,E02000149,2001 super output areas - middle layer,305,All households,3156
2229,2001,E02000149,2001 super output areas - middle layer,305,No adults in employment - with dependent children,179
2230,2001,E02000149,2001 super output areas - middle layer,305,No adults in employment - without dependent children,937
2231,2001,E02000149,2001 super output areas - middle layer,305,With dependent children - all ages,933
2232,2001,E02000149,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,397
2233,2001,E02000149,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1036
2234,2001,E02000150,2001 super output areas - middle layer,305,All households,2801
2235,2001,E02000150,2001 super output areas - middle layer,305,No adults in employment - with dependent children,59
2236,2001,E02000150,2001 super output areas - middle layer,305,No adults in employment - without dependent children,849
2237,2001,E02000150,2001 super output areas - middle layer,305,With dependent children - all ages,1003
2238,2001,E02000150,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,359
2239,2001,E02000150,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,764
2240,2001,E02000151,2001 super output areas - middle layer,305,All households,2969
2241,2001,E02000151,2001 super output areas - middle layer,305,No adults in employment - with dependent children,50
2242,2001,E02000151,2001 super output areas - middle layer,305,No adults in employment - without dependent children,914
2243,2001,E02000151,2001 super output areas - middle layer,305,With dependent children - all ages,941
2244,2001,E02000151,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,364
2245,2001,E02000151,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,807
2246,2001,E02000152,2001 super output areas - middle layer,305,All households,2545
2247,2001,E02000152,2001 super output areas - middle layer,305,No adults in employment - with dependent children,202
2248,2001,E02000152,2001 super output areas - middle layer,305,No adults in employment - without dependent children,774
2249,2001,E02000152,2001 super output areas - middle layer,305,With dependent children - all ages,887
2250,2001,E02000152,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,385
2251,2001,E02000152,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,888
2252,2001,E02000153,2001 super output areas - middle layer,305,All households,2805
2253,2001,E02000153,2001 super output areas - middle layer,305,No adults in employment - with dependent children,50
2254,2001,E02000153,2001 super output areas - middle layer,305,No adults in employment - without dependent children,860
2255,2001,E02000153,2001 super output areas - middle layer,305,With dependent children - all ages,957
2256,2001,E02000153,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,355
2257,2001,E02000153,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,819
2258,2001,E02000154,2001 super output areas - middle layer,305,All households,2943
2259,2001,E02000154,2001 super output areas - middle layer,305,No adults in employment - with dependent children,81
2260,2001,E02000154,2001 super output areas - middle layer,305,No adults in employment - without dependent children,837
2261,2001,E02000154,2001 super output areas - middle layer,305,With dependent children - all ages,908
2262,2001,E02000154,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,314
2263,2001,E02000154,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,800
2264,2001,E02000155,2001 super output areas - middle layer,305,All households,2995
2265,2001,E02000155,2001 super output areas - middle layer,305,No adults in employment - with dependent children,86
